x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,entity_count,block_entity_count
-33,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-27,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-26,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-25,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-24,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-23,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-22,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-21,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-20,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-19,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-18,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-17,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-16,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-15,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-14,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-13,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-12,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-11,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-10,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-9,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-8,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-7,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-6,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-5,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-4,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-3,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-2,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-1,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,0,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,1,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,2,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,3,36,true,minecraft:liquid_carvers,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,4,36,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,5,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,6,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,6,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
0,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
0,6,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-28,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-27,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-26,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-25,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-24,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-23,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-22,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-21,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-20,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-19,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-18,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-17,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-16,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-15,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-14,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-13,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-12,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-11,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-10,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-9,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-8,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-6,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-5,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-4,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-3,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-2,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-1,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,0,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,1,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,2,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,3,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,4,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,5,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,6,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-28,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-27,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-26,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-25,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-24,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-23,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-22,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-21,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-20,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-19,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-18,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-17,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-16,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-15,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-14,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-13,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-12,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-11,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-10,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-9,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-8,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-7,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-6,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-5,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-4,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-3,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-2,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,-1,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,0,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,1,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,2,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,3,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,4,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,5,37,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
0,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,6,38,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-34,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-33,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-32,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-31,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-30,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-29,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-28,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-27,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-26,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-25,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-24,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-23,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-22,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-21,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-20,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-19,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-18,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-17,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-16,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-15,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-14,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-13,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-12,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-11,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-10,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-9,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-8,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-7,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-6,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-5,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-4,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-3,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-2,7,39,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
-1,7,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
0,7,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
1,7,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-29,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-28,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-27,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-26,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-25,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-24,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-23,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-22,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-21,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-20,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-19,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-18,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-17,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-16,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-15,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-14,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-13,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-12,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-11,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-10,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-9,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-8,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-7,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-6,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-5,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-4,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-3,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-2,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,-1,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,0,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,1,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
2,2,40,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,0
